매수일,매도일,ticker,sector,result,pnl_pct,held_days,btc_regime,btc_rsi14,btc_pct_ma20,btc_ret10,mstr_rsi14,mstr_pct_ma20,qqq_rsi14,qqq_pct_ma20,qqq_bull,vix,ticker_price,ticker_rsi14,ticker_pct_ma20,ticker_ret5,ticker_ret10,ticker_vol_ratio
2023-12-25,2024-02-14,BITX,BTC,profit,1.46,51,2.0,63.19472996555473,1.4687524310773663,4.01476874736002,64.52802092861427,10.725083906045118,78.42402020132138,3.131784435091225,1.0,13.029999732971191,18.815195083618164,55.4,8.18,7.04,-5.13,0.7
2024-02-29,2024-03-06,TSLL,SEMI,profit,6.43,6,3.0,77.79108280971637,16.34316748522064,18.19118173257044,78.83093546823571,48.69302142321009,56.37442199277887,1.5363499747260196,1.0,13.399999618530273,9.316899299621582,60.2,6.59,3.33,9.88,0.78
2024-02-19,2024-03-06,TSLL,SEMI,profit,12.16,16,2.0,90.59586593103487,9.679920441424354,9.824433665739196,70.55893865704921,25.105962202219338,52.304754673158094,0.5702763961314217,1.0,14.239999771118164,9.216717720031738,57.7,5.6,4.55,9.05,1.13
2024-03-06,2024-03-07,BITX,BTC,profit,12.12,1,3.0,74.62066438433914,16.142157103953675,27.784006731044908,68.33801749247502,51.27414439256223,55.5489162208169,0.8169220693629379,1.0,14.5,37.75104522705078,71.7,40.58,16.18,60.76,1.62
2024-03-07,2024-03-13,SOXL,SEMI,profit,8.45,6,3.0,76.69317749294797,16.07493884951604,22.748597820491657,72.3736784146008,50.56818150439073,59.84519448151313,2.1891175262997065,1.0,14.4399995803833,54.509029388427734,74.3,31.93,29.13,33.56,1.27
2024-03-14,2024-03-15,TSLL,SEMI,profit,4.21,1,2.0,70.61305868014752,11.095342785818962,4.487283927030572,78.52953125961093,53.791402988971385,52.279818258336874,0.3673010204812014,1.0,14.399999618530273,6.684853553771973,25.3,-20.56,-13.44,-28.25,1.53
2024-04-02,2024-04-04,CONL,BTC,profit,0.99,2,1.0,56.583423355404804,-3.656374408766659,2.1616014805922346,49.57962434207382,0.28417671982014986,47.01766205815613,-0.014733112262616256,1.0,14.609999656677246,65.62999725341797,45.0,-5.98,-22.94,2.24,0.75
2024-04-19,2024-04-25,BITU,BTC,profit,3.8,6,0.0,41.754198698842075,-4.790294601496943,-7.659127432796742,26.250305204682775,-22.926899483651425,24.80893854061631,-5.31126607344329,0.0,18.709999084472656,,,,,,
2024-05-10,2024-05-16,AAPB,OTHER,profit,0.43,6,0.0,42.47955955291313,-3.5351626069550974,0.25714043677669274,41.24848638784104,-3.8444180894549436,73.08293826533267,2.842195472145217,1.0,12.550000190734863,,,,,,
2024-05-29,2024-05-30,CONL,BTC,profit,0.81,1,1.0,53.83321558064566,1.6613326370684605,1.961011741316887,66.3728232090134,14.767392105778928,77.83824659967615,2.255858069558994,1.0,14.279999732971191,53.65999984741211,58.0,13.2,8.54,30.4,0.89
2023-10-13,2024-06-12,TQQQ,SEMI,profit,76.22,243,0.0,49.419359049610385,-1.1511407714968915,-2.0692816631324495,45.16496293355529,-3.0195504777946853,56.57014600324452,0.8102797745097845,0.0,19.31999969482422,18.214130401611328,55.0,1.59,0.16,5.03,1.17
2024-07-04,2024-07-19,ETHU,BTC,profit,5.39,15,0.0,28.031793195142228,-9.285342454752305,-5.4742078584834815,30.355149624832137,-12.695256443463782,70.2309428573243,3.0509902124272053,1.0,12.09000015258789,,,,,,
2024-07-22,2024-07-24,ETHU,BTC,profit,4.99,2,3.0,84.8868455457544,10.491067896976123,16.728626391260228,76.44171797386878,23.50027733483587,50.30931513888493,-1.0286572504859905,1.0,14.90999984741211,,,,,,
2024-09-23,2024-09-24,UVIX,OTHER,profit,3.92,1,2.0,75.61660188361378,7.010609413254813,4.554136966551492,69.7867514508355,12.80689749514382,68.5200384478551,2.9132136461792686,1.0,15.890000343322754,,,,,,
2024-09-24,2024-09-25,MSTX,BTC,profit,3.31,1,2.0,76.27722474107453,8.075288841648835,7.160801574813513,70.3719365032998,15.444925725718148,71.10253041943659,3.2919191344019167,1.0,15.390000343322754,,,,,,
2024-10-10,2024-10-11,CONL,BTC,profit,0.37,1,0.0,27.05542673283206,-4.179677114925898,-4.823976188032431,71.49866230364177,14.09688077565029,62.84422227033079,1.9529162680744154,1.0,20.93000030517578,20.780000686645508,44.4,-7.43,0.68,-18.73,0.99
2024-10-17,2024-10-17,MSTU,BTC,profit,1.06,0,2.0,75.86160417765183,6.4875555249812935,8.296036079518787,58.367386508098754,9.73437196035315,55.15104455693104,0.7338631875130049,1.0,19.110000610351562,50.33000183105469,56.2,15.39,7.61,34.03,1.03
2024-10-17,2024-10-22,MSTU,BTC,profit,234.36,5,2.0,75.86160417765183,6.4875555249812935,8.296036079518787,58.367386508098754,9.73437196035315,55.15104455693104,0.7338631875130049,1.0,19.110000610351562,50.33000183105469,56.2,15.39,7.61,34.03,1.03
2024-10-18,2024-10-23,MSTU,BTC,profit,20.24,5,2.0,75.30548313274915,7.88172624990021,10.118495259334592,70.09353664373826,20.044935426549397,57.02052313123844,1.2622145688482609,1.0,18.030000686645508,61.849998474121094,68.2,36.81,1.0,42.22,1.8
2024-10-22,2024-10-29,MSTU,BTC,profit,12.88,7,2.0,69.44586794770339,4.4312069722140155,6.596270578227159,74.23842404821983,17.763089699790612,67.6937737260489,1.3290382029458836,1.0,18.200000762939453,63.470001220703125,72.0,31.54,25.48,23.92,0.92
2024-10-23,2024-10-29,MSTU,BTC,profit,14.99,6,2.0,72.80652168351341,2.5397419579229408,5.697282378468249,71.39711990011114,12.806235345531686,57.22829046203906,-0.24959690730432232,1.0,19.239999771118164,60.119998931884766,68.5,21.2,18.16,21.38,1.3
2024-10-29,2024-10-30,MSTU,BTC,profit,5.45,1,2.0,69.72890969536604,8.848007528855474,6.374463883489145,75.9838035638839,25.861750398105084,59.56863820611465,1.7694124552076127,1.0,19.34000015258789,86.0999984741211,74.7,50.13,35.65,70.23,1.93
2024-10-11,2024-10-31,MSTU,BTC,profit,8.12,20,1.0,36.348003671277226,-0.6540215303501539,2.6432628577100825,77.52769495942078,29.435471628726795,62.39184887062443,1.9151988600692615,1.0,20.459999084472656,,,,,,
2024-04-05,2024-10-31,BITU,BTC,profit,2.3,209,2.0,59.929290074102276,0.14211970126567786,-3.072241459816172,39.08193810780325,-11.583298717100769,59.87023068297978,-0.15259098557515582,1.0,16.030000686645508,,,,,,
2024-10-11,2024-10-31,MSTX,BTC,profit,70.37,20,1.0,36.348003671277226,-0.6540215303501539,2.6432628577100825,77.52769495942078,29.435471628726795,62.39184887062443,1.9151988600692615,1.0,20.459999084472656,,,,,,
2024-10-31,2024-11-13,MSTU,BTC,profit,23.93,13,2.0,58.735532490173995,3.560749109219151,4.226550010814001,64.20368889725657,14.592097955240144,40.78669316002329,-1.7161335252860621,1.0,23.15999984741211,76.69000244140625,61.7,24.99,5.07,52.37,1.26
2024-10-31,2024-11-13,MSTU,BTC,profit,24.45,13,2.0,58.735532490173995,3.560749109219151,4.226550010814001,64.20368889725657,14.592097955240144,40.78669316002329,-1.7161335252860621,1.0,23.15999984741211,76.69000244140625,61.7,24.99,5.07,52.37,1.26
2024-10-31,2024-11-13,MSTX,BTC,profit,23.99,13,2.0,58.735532490173995,3.560749109219151,4.226550010814001,64.20368889725657,14.592097955240144,40.78669316002329,-1.7161335252860621,1.0,23.15999984741211,,,,,,
2024-11-13,2024-11-14,MSTX,BTC,profit,36.78,1,3.0,81.68346276367701,22.07801999493917,31.775810124558145,70.71074243266952,30.25499437460183,66.8412775305465,2.7912627770945173,1.0,14.020000457763672,,,,,,
2024-11-13,2024-11-14,MSTX,BTC,profit,38.38,1,3.0,81.68346276367701,22.07801999493917,31.775810124558145,70.71074243266952,30.25499437460183,66.8412775305465,2.7912627770945173,1.0,14.020000457763672,,,,,,
2024-11-20,2024-11-22,CONL,BTC,profit,3.7,2,3.0,81.91247142593167,15.526147336869622,17.229505656705136,84.64514142725709,59.60293293290901,66.68973812129711,0.5008407634533774,1.0,17.15999984741211,63.9900016784668,74.9,43.96,24.3,48.47,1.3
2024-11-22,2024-11-26,UVIX,OTHER,profit,11.49,4,2.0,83.96565189355188,17.022305848642176,12.553862273172678,74.21885042254789,34.216915277841906,67.81987134458251,0.7913220648084238,1.0,15.239999771118164,,,,,,
2024-11-13,2024-12-04,ETHU,BTC,profit,11.23,21,3.0,81.68346276367701,22.07801999493917,31.775810124558145,70.71074243266952,30.25499437460183,66.8412775305465,2.7912627770945173,1.0,14.020000457763672,,,,,,
2025-03-18,2025-03-18,MSTX,BTC,profit,0.33,0,0.0,42.78992548448592,-2.7183562255903637,-3.9882884944832053,54.10654330115401,1.851703677098095,32.663327132606966,-4.712563583966429,0.0,21.700000762939453,,,,,,
2025-03-17,2025-03-24,MSTU,BTC,profit,21.1,7,0.0,46.79358490395029,-1.2168233526601684,-3.074593296876127,58.959136835366664,4.878988875618548,35.91258430786718,-3.6868820705359027,0.0,20.510000228881836,59.5,55.7,-0.3,47.28,25.0,0.7
2025-03-05,2025-03-24,MSTU,BTC,profit,3.28,19,0.0,42.46497358625357,-1.7254892927226706,-5.86904456051589,45.95670725637161,2.2338661751147995,33.55436724246766,-3.755384283360389,0.0,21.93000030517578,70.0,41.7,-4.26,31.33,-14.0,1.88
2025-03-12,2025-03-24,MSTU,BTC,profit,32.32,12,0.0,49.23044880685253,-4.607521559586612,-11.168356807301583,39.020281466761574,-8.61564692867045,22.418425048226197,-6.45499517079805,0.0,24.229999542236328,48.20000076293945,34.7,-25.12,-31.14,-9.57,1.39
2025-03-20,2025-03-26,MSTU,BTC,profit,16.26,6,0.0,41.47650355764329,-1.127643008876607,7.175667641853001,60.26680112998632,9.355714754268156,35.71783147398139,-2.6248538529749554,0.0,19.799999237060547,62.0,57.0,10.82,27.31,-9.62,0.83
2025-03-26,2025-03-27,MSTU,BTC,profit,4.62,1,2.0,57.233583087058456,3.196013916327983,5.232758131350401,55.92105668856389,14.759154416747943,48.322857837490986,-0.197846268540208,0.0,18.329999923706055,73.0,52.6,24.57,15.87,51.45,0.69
2025-03-26,2025-03-27,MSTU,BTC,profit,4.38,1,2.0,57.233583087058456,3.196013916327983,5.232758131350401,55.92105668856389,14.759154416747943,48.322857837490986,-0.197846268540208,0.0,18.329999923706055,73.0,52.6,24.57,15.87,51.45,0.69
2025-03-26,2025-03-27,MSTU,BTC,profit,3.86,1,2.0,57.233583087058456,3.196013916327983,5.232758131350401,55.92105668856389,14.759154416747943,48.322857837490986,-0.197846268540208,0.0,18.329999923706055,73.0,52.6,24.57,15.87,51.45,0.69
2025-04-16,2025-04-17,MSTX,BTC,profit,6.16,1,0.0,52.61687485737949,1.8293307137238024,7.440287894245934,47.70785466470971,3.5633776173194778,39.44994492234413,-3.8031189775553407,0.0,32.63999938964844,,,,,,
2025-03-28,2025-05-02,MSTU,BTC,profit,2.05,35,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-02,MSTU,BTC,profit,4.12,35,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-05,MSTU,BTC,profit,6.06,38,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-05,MSTU,BTC,profit,6.08,38,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-05,MSTU,BTC,profit,6.22,38,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-06,MSTU,BTC,profit,6.95,39,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-06,MSTU,BTC,profit,6.85,39,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-06,MSTU,BTC,profit,7.09,39,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-06,MSTU,BTC,profit,5.09,39,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-06,MSTU,BTC,profit,4.97,39,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-07,MSTU,BTC,profit,3.42,40,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-07,MSTU,BTC,profit,3.31,40,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-07,MSTU,BTC,profit,3.35,40,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,0.94,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,1.18,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,1.79,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-05-08,2025-05-08,SOXL,SEMI,profit,0.65,0,2.0,75.88430913247075,9.78059481372468,8.699536409460018,91.38840394659269,17.810451105510346,77.13371014549443,4.904379025767209,1.0,22.479999542236328,13.613001823425293,78.5,20.71,12.89,13.83,0.74
2025-03-28,2025-05-08,MSTU,BTC,profit,1.79,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,0.69,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,1.79,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,0.94,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,0.69,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-08,MSTU,BTC,profit,0.97,41,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-09,MSTU,BTC,profit,9.23,42,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-09,MSTU,BTC,profit,8.61,42,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-09,MSTU,BTC,profit,8.13,42,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-09,MSTU,BTC,profit,8.86,42,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-12,MSTU,BTC,profit,18.8,45,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-12,MSTU,BTC,profit,18.57,45,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-04-30,2025-05-12,ROBN,BTC,profit,5.48,12,2.0,84.99029719964983,5.8864102435955825,10.60532028484602,80.51013971466534,19.323001327688104,54.76886707481683,5.017873981676455,0.0,24.700000762939453,15.175345420837402,65.4,27.83,20.29,21.31,1.12
2025-03-28,2025-05-12,MSTU,BTC,profit,19.06,45,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-12,MSTU,BTC,profit,19.29,45,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-12,MSTU,BTC,profit,17.35,45,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-12,MSTU,BTC,profit,18.92,45,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-13,MSTU,BTC,profit,24.45,46,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-13,MSTU,BTC,profit,24.21,46,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-13,MSTU,BTC,profit,22.26,46,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-13,MSTU,BTC,profit,22.27,46,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-13,MSTU,BTC,profit,23.6,46,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-13,MSTU,BTC,profit,24.08,46,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-14,MSTU,BTC,profit,26.97,47,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-14,MSTU,BTC,profit,26.46,47,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-03-28,2025-05-14,MSTU,BTC,profit,40.22,47,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-04-14,2025-05-14,MSTU,BTC,profit,109.53,30,0.0,52.9624541029464,2.051360481532187,0.8331992329114302,44.89919611409513,4.098256445235485,39.717651869600594,-1.4757487428519864,0.0,30.889999389648438,56.70000076293945,39.8,-2.97,24.89,3.85,0.86
2025-04-14,2025-05-14,MSTU,BTC,profit,109.13,30,0.0,52.9624541029464,2.051360481532187,0.8331992329114302,44.89919611409513,4.098256445235485,39.717651869600594,-1.4757487428519864,0.0,30.889999389648438,56.70000076293945,39.8,-2.97,24.89,3.85,0.86
2025-03-28,2025-05-14,MSTU,BTC,profit,26.87,47,0.0,50.98409370811025,0.2519156906247094,1.976158220349733,63.345046143914296,-1.1859643802910924,48.18542636105629,-2.8146508816945652,0.0,21.649999618530273,55.20000076293945,59.9,-8.31,-12.1,-9.21,0.95
2025-05-06,2025-05-15,CONL,BTC,profit,21.64,9,2.0,63.9757001414611,4.65461768409,2.2774609616149855,89.369072580464,14.038305868190786,63.2406164258562,4.430613328966539,0.0,24.760000228881836,16.8700008392334,65.2,7.34,-9.25,6.17,0.59
2025-05-16,2025-05-16,TSLL,SEMI,profit,0.15,0,2.0,68.43241113640343,4.419150160310987,6.907687424383924,62.50101775209407,4.2848578899718435,87.94432865444978,7.797224368497502,1.0,17.239999771118164,14.735039710998535,76.5,41.66,35.98,45.88,1.02
