period,ticker,strategy,n,pnl,wr,avg,p_target_pct,p_stop_pct,p_hold_days,p_trailing_pct,p_unit_mul,p_max_pyramid,p_pyramid_add_pct,p_btc_rsi_max,p_vix_min,p_vix_max,p_pct_ma20_min,p_vol_ratio_min,p_rsi14_min,p_di_min_gap,p_surge_pct
train,IREN,btc_rsi_e,9,68520967,55.6,37.19,98.5910988378533,-27.603773673880482,104,,4.538435147298142,5,5.471953909723722,81.21026643325996,12.452505749345839,26.90737613623735,-9.765049731706915,1.4087094559182924,10.742989045812708,-0.5361959648514808,1.5379297254286592
train,CONL,btc_rsi_e,10,48672965,40.0,16.47,98.5910988378533,-27.603773673880482,104,,4.538435147298142,5,5.471953909723722,81.21026643325996,12.452505749345839,26.90737613623735,-9.765049731706915,1.4087094559182924,10.742989045812708,-0.5361959648514808,1.5379297254286592
train,PTIR,btc_rsi_e,4,37355735,50.0,46.42,98.5910988378533,-27.603773673880482,104,,4.538435147298142,5,5.471953909723722,81.21026643325996,12.452505749345839,26.90737613623735,-9.765049731706915,1.4087094559182924,10.742989045812708,-0.5361959648514808,1.5379297254286592
oos,IREN,btc_rsi_e,0,0,0.0,0.0,98.5910988378533,-27.603773673880482,104,,4.538435147298142,5,5.471953909723722,81.21026643325996,12.452505749345839,26.90737613623735,-9.765049731706915,1.4087094559182924,10.742989045812708,-0.5361959648514808,1.5379297254286592
oos,CONL,btc_rsi_e,1,-1314707,0.0,-29.0,98.5910988378533,-27.603773673880482,104,,4.538435147298142,5,5.471953909723722,81.21026643325996,12.452505749345839,26.90737613623735,-9.765049731706915,1.4087094559182924,10.742989045812708,-0.5361959648514808,1.5379297254286592
oos,PTIR,btc_rsi_e,0,0,0.0,0.0,98.5910988378533,-27.603773673880482,104,,4.538435147298142,5,5.471953909723722,81.21026643325996,12.452505749345839,26.90737613623735,-9.765049731706915,1.4087094559182924,10.742989045812708,-0.5361959648514808,1.5379297254286592
