ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
IREN,j_vix_neutral_consec,50,-25,45,3.0,3,False,5,8919188,100.0,38.48,2.2
PTIR,j_vix_neutral_macd_di,50,-25,45,3.0,3,False,5,8884293,80.0,29.78,2.0
IREN,l_wide_btc_rsi_e,80,-25,90,2.0,5,False,6,8878382,66.7,32.48,3.17
ROBN,j_strong25_di_surge,80,-25,90,3.0,3,False,3,8866590,66.7,41.53,2.0
CONL,l_wide_macd_vol,80,-25,90,2.0,5,False,7,8858576,42.9,37.6,1.86
IREN,j_strong25_macd_di,50,-25,45,2.0,3,False,10,8819012,60.0,13.23,2.4
ROBN,l_wide_btc_rsi_e,50,-25,45,5.0,1,False,6,8797596,66.7,29.35,1.0
PTIR,l_wide_btc_rsi_e,100,-30,120,2.0,3,False,7,8727866,42.9,16.7,2.14
IREN,j_vix_neutral_di_surge,100,-30,120,2.0,3,False,5,8713061,80.0,64.21,2.2
IREN,l_qqq_j_macro_e,80,-25,90,2.0,5,False,4,8710491,75.0,59.84,2.5
IREN,j_strong25_vol_surge,40,-20,30,5.0,1,False,9,8701281,55.6,19.36,1.0
IREN,j_vix_neutral_rsi_accel,50,-25,45,3.0,3,False,5,8700291,80.0,38.03,1.6
PTIR,l_champion_full,60,-25,60,3.0,3,False,8,8693479,62.5,17.63,1.75
MSTX,j_vix_neutral_di_surge,80,-25,90,2.0,5,False,4,8677520,25.0,15.7,2.5
ROBN,e2_macd_di_j_macro,40,-20,30,5.0,1,False,5,8657363,80.0,34.66,1.0
CONL,j_vix_neutral_di_surge,50,-25,45,5.0,1,False,5,8652566,80.0,34.64,1.0
CONL,j_strong25_vol_surge,50,-25,45,3.0,3,False,5,8651626,60.0,25.48,1.8
IREN,e5_rsi_accel_vol_j,80,-25,90,3.0,3,False,3,8618941,66.7,53.76,1.67
CONL,j_vix_neutral_consec,100,-30,120,2.0,3,False,3,8610738,100.0,119.71,1.33
CONL,l_wide_macd_vol,50,-25,45,3.0,3,False,8,8537341,50.0,15.14,1.5
ROBN,l_wide_btc_rsi_e,40,-20,30,5.0,1,False,8,8500707,62.5,21.27,1.0
PTIR,l_qqq_j_macro_e,80,-25,90,3.0,3,False,5,8484857,60.0,26.83,2.6
CONL,l_wide_btc_rsi_e,60,-25,60,3.0,3,False,6,8461724,50.0,21.28,2.0
CONL,j_vix_neutral_rsi_accel,100,-30,120,2.0,3,False,3,8385891,66.7,61.72,2.0
IREN,l_mstr_below_e_signal,80,-25,90,3.0,3,True,5,8362167,40.0,34.28,2.0
CONL,e1_di_surge_j_macro,50,-25,45,3.0,3,False,4,8356974,75.0,39.21,1.75
IREN,j_strong25_vol_surge,50,-25,45,3.0,3,True,9,8348820,66.7,15.52,2.0
ROBN,l_wide_btc_rsi_e,80,-25,90,2.0,5,False,4,8314076,50.0,19.52,3.5
PTIR,l_max_conviction,80,-25,90,3.0,3,False,3,8292307,100.0,70.56,1.33
MSTX,j_strong25_rsi_accel,40,-20,30,3.0,3,False,4,8289560,50.0,23.01,2.0
NVDL,e1_di_surge_j_macro,80,-25,90,3.0,3,False,4,8271421,100.0,33.65,2.0
PTIR,j_vix_neutral_macd_di,60,-25,60,2.0,5,False,4,8224828,75.0,32.63,3.0
ROBN,j_vix_neutral_di_surge,50,-25,45,3.0,3,True,6,8207866,50.0,15.67,1.67
CONL,j_vix_neutral_macd_di,80,-25,90,2.0,5,False,4,8207284,50.0,30.9,2.75
MSTX,e1_di_surge_j_macro,80,-25,90,2.0,5,False,4,8203158,50.0,40.32,2.0
