ticker,strategy,target,stop,hold,unit_mul,n,pnl,wr,avg
PTIR,btc2_qqq_bull_bo,30,-20,45,3.0,9,5915741,66.7,21.93
PTIR,btc2_qqq_strong_vol,80,-25,90,2.0,5,5911459,60.0,59.17
IREN,coin_bull_btc2,40,-20,30,2.0,18,5910293,61.1,16.43
IREN,qqq_strong_macd,25,-20,30,2.0,28,5909392,60.7,10.56
CONL,coin_rsi65_btc2,20,-15,20,3.0,26,5907527,57.7,7.58
IREN,qqq_strong_macd,20,-20,30,2.0,31,5906598,64.5,9.54
PTIR,vix_falling_btc2,50,-25,45,2.0,11,5896204,72.7,26.83
PTIR,btc2_qqq_bull_bo,30,-20,30,3.0,9,5880393,77.8,21.8
PTIR,coin_ret5_btc2,25,-15,20,3.0,17,5879781,64.7,11.54
CONL,btc1_qqq_bull_rsi,60,-25,60,2.0,17,5875983,47.1,17.3
NVDL,vix_fall_qqq_bull,30,-20,30,3.0,24,5871431,66.7,8.16
NVDL,triple_surge,50,-25,60,3.0,9,5860353,77.8,21.73
IREN,soxl_rsi60_qqq,25,-20,30,2.0,33,5860211,63.6,8.89
IREN,coin_ret5_btc2,60,-25,60,2.0,17,5857284,47.1,17.24
CONL,vix_spike_recover,20,-15,20,2.0,44,5850889,56.8,6.66
PTIR,btc_qqq_coin_all,60,-25,60,3.0,7,5848075,71.4,27.88
CONL,qqq_strong_consec,20,-15,20,3.0,35,5846625,51.4,5.57
PTIR,vix_spike_recover,30,-20,30,3.0,17,5843230,58.8,11.47
NVDL,btc2_qqq_bull_bo,80,-25,90,2.0,7,5842245,85.7,41.77
CONL,coin_pct10_qqq,50,-25,45,3.0,16,5840145,43.8,12.18
CONL,coin_pct10_qqq,80,-25,90,2.0,12,5835942,41.7,24.34
NVDL,btc2_qqq_bull_bo,25,-20,30,3.0,12,5834354,75.0,16.22
NVDL,soxl_rsi60_qqq,40,-20,45,3.0,20,5833776,60.0,9.73
NVDL,vix_spike_recover,40,-20,30,3.0,24,5829875,70.8,8.11
CONL,btc2_qqq_strong_vol,30,-20,45,2.0,22,5826827,54.5,13.26
PTIR,coin_ret5_btc2,20,-15,20,3.0,17,5825168,64.7,11.43
IREN,vix_low_btc2,20,-15,20,3.0,24,5823631,62.5,8.1
NVDL,qqq_ret10_btc2,80,-25,90,2.0,6,5822776,83.3,48.57
CONL,vix_fall_qqq_bull,60,-25,60,3.0,26,5822727,42.3,7.47
IREN,triple_regime_strong,20,-20,30,2.0,27,5819798,66.7,10.79
NVDL,btc_qqq_coin_surge,60,-25,60,3.0,7,5819774,85.7,27.74
PTIR,soxl_ret5_pos,50,-25,60,3.0,11,5819358,63.6,17.65
IREN,qqq_strong_consec,25,-15,20,3.0,29,5817026,51.7,6.69
IREN,btc_qqq_coin_all,40,-20,30,2.0,17,5813845,58.8,17.12
NVDL,coin_rsi65_btc2,80,-25,90,3.0,8,5812245,62.5,24.24
IREN,vix_spike_recover,25,-20,30,2.0,33,5811778,63.6,8.81
IREN,soxl_rsi60_qqq,30,-20,45,2.0,29,5809984,62.1,10.03
IREN,vix_low_btc2,15,-15,20,3.0,29,5804667,65.5,6.68
PTIR,coin_ret5_btc2,25,-20,30,2.0,17,5801161,70.6,17.08
CONL,vix_low_qqq_surge,30,-20,45,3.0,9,5798579,77.8,21.5
IREN,triple_surge,30,-20,30,2.0,14,5798400,71.4,20.73
CONL,soxl_ret5_pos,20,-15,20,2.0,33,5791906,60.6,8.78
CONL,coin_pct10_qqq,40,-20,30,3.0,20,5790597,45.0,9.66
CONL,soxl_rsi60_qqq,40,-20,30,3.0,27,5771552,48.1,7.13
CONL,qqq_strong_macd,25,-15,20,2.0,35,5764898,54.3,8.24
PTIR,vix_mid_btc1_rsi,15,-15,20,3.0,23,5764077,73.9,8.36
IREN,soxl_ret5_pos,20,-15,20,2.0,34,5757519,64.7,8.48
CONL,soxl_ret5_pos,50,-25,60,2.0,19,5754017,52.6,15.16
CONL,btc1_qqq_bull_rsi,25,-20,30,3.0,28,5747079,50.0,6.85
PTIR,btc1_qqq_bull_rsi,80,-25,90,2.0,7,5745596,71.4,41.08
PTIR,triple_regime_all,30,-20,45,3.0,13,5744445,69.2,14.74
CONL,soxl_ret5_pos,20,-20,30,2.0,29,5736996,65.5,9.9
IREN,coin_pct10_qqq,80,-25,90,2.0,9,5736122,55.6,31.9
IREN,coin_rsi65_btc2,30,-20,45,2.0,13,5733561,76.9,22.07
IREN,soxl_rsi60_qqq,15,-15,20,2.0,44,5730056,68.2,6.52
NVDL,vix_mid_btc1_rsi,40,-20,45,3.0,17,5728779,64.7,11.24
NVDL,vix_spike_recover,50,-25,45,3.0,19,5728021,52.6,10.06
CONL,qqq_strong_macd,80,-25,90,2.0,16,5726828,37.5,17.91
PTIR,vix_fall_qqq_bull,50,-25,45,3.0,10,5724115,70.0,19.1
NVDL,vix_low_qqq_surge,80,-25,90,3.0,7,5721254,57.1,27.27
NVDL,triple_regime_all,40,-20,45,3.0,14,5719529,57.1,13.63
CONL,btc1_qqq_bull_rsi,50,-25,60,3.0,20,5718325,45.0,9.54
PTIR,btc2_qqq_bull_bo,25,-20,30,3.0,9,5718121,77.8,21.2
IREN,vix_falling_btc2,50,-25,60,2.0,20,5707378,50.0,14.28
PTIR,vix_mid_btc1_rsi,80,-25,90,2.0,7,5703012,71.4,40.78
CONL,btc1_qqq_bull_rsi,25,-15,20,3.0,32,5702200,50.0,5.95
PTIR,coin_ret5_btc2,60,-25,60,2.0,10,5702055,60.0,28.54
PTIR,coin_rsi65_btc2,20,-20,30,2.0,10,5701700,100.0,28.54
PTIR,btc1_qqq_bull_rsi,30,-20,30,3.0,17,5701185,64.7,11.19
IREN,btc2_qqq_strong_vol,25,-20,30,2.0,20,5700786,65.0,14.27
CONL,btc_qqq_coin_surge,40,-20,30,3.0,11,5700200,63.6,17.29
CONL,coin_ret5_btc2,20,-15,20,3.0,36,5696791,50.0,5.28
IREN,qqq_strong_consec,30,-20,45,2.0,22,5696612,63.6,12.96
PTIR,vix_fall_qqq_bull,25,-20,30,3.0,16,5695638,68.8,11.88
NVDL,triple_regime_all,80,-25,90,2.0,10,5695099,60.0,28.5
CONL,soxl_ret5_pos,40,-20,45,3.0,22,5693993,45.5,8.64
NVDL,btc1_qqq_bull_rsi,50,-25,45,3.0,15,5691759,53.3,12.66
CONL,vix_spike_recover,30,-20,30,2.0,29,5676013,55.2,9.8
IREN,btc2_qqq_strong,25,-15,20,2.0,23,5670821,73.9,12.34
CONL,vix_spike_recover,25,-20,30,2.0,30,5669097,53.3,9.46
NVDL,btc2_qqq_strong_vol,20,-15,20,3.0,14,5664020,92.9,13.5
CONL,btc_qqq_coin_surge,25,-20,30,3.0,11,5655365,63.6,17.15
NVDL,btc_qqq_coin_all,80,-25,90,2.0,9,5653666,66.7,31.44
PTIR,btc2_qqq_strong,50,-25,60,3.0,9,5650965,66.7,20.95
CONL,qqq_strong_macd,40,-20,30,2.0,26,5649321,50.0,10.87
NVDL,qqq_strong_macd,40,-20,45,2.0,16,5648908,68.8,17.67
CONL,btc1_qqq_bull_rsi,30,-20,30,3.0,27,5647485,51.9,6.98
PTIR,vix_fall_qqq_bull,25,-15,20,3.0,18,5645759,72.2,10.47
NVDL,btc2_qqq_bull_bo,30,-20,45,3.0,11,5634818,63.6,17.09
NVDL,qqq_strong_consec,80,-25,90,2.0,9,5634677,77.8,31.34
PTIR,coin_bull_btc2,30,-20,30,2.0,12,5634484,83.3,23.5
PTIR,soxl_ret5_pos,25,-15,20,2.0,21,5633386,66.7,13.43
IREN,qqq_strong_macd,25,-15,20,3.0,31,5630875,51.6,6.06
PTIR,coin_bull_btc2,25,-20,30,2.0,12,5629106,83.3,23.48
NVDL,vix_mid_btc1_rsi,80,-25,90,3.0,11,5627393,63.6,17.07
CONL,btc_qqq_coin_all,30,-20,45,3.0,25,5624979,48.0,7.51
CONL,triple_regime_all,30,-20,45,3.0,25,5624979,48.0,7.51
NVDL,vix_spike_recover,40,-20,45,3.0,19,5623081,57.9,9.87
IREN,vix_low_btc2,20,-20,30,2.0,20,5618809,75.0,14.06
CONL,coin_rsi65_btc2,30,-20,30,3.0,21,5610004,57.1,8.91
CONL,coin_bull_btc2,30,-20,45,2.0,27,5604200,51.9,10.39
PTIR,coin_ret5_btc2,15,-15,20,3.0,19,5599944,73.7,9.83
PTIR,qqq_strong_macd,25,-20,30,2.0,16,5599233,75.0,17.52
PTIR,btc2_qqq_bull_bo,40,-20,30,3.0,9,5597936,77.8,20.75
CONL,triple_regime_strong,50,-25,45,2.0,21,5595313,47.6,13.34
CONL,qqq_ret10_btc2,40,-20,45,3.0,7,5593505,71.4,26.66
NVDL,coin_bull_btc2,30,-20,45,3.0,14,5590659,64.3,13.32
IREN,vix_spike_recover,20,-15,20,3.0,38,5588535,52.6,4.91
PTIR,qqq_strong_consec,50,-25,45,3.0,10,5587140,60.0,18.64
NVDL,vix_spike_recover,60,-25,60,3.0,16,5586600,62.5,11.65
IREN,btc1_qqq_bull_rsi,60,-25,60,1.0,15,5586082,66.7,37.28
IREN,triple_regime_strong,30,-20,45,2.0,23,5585494,60.9,12.15
CONL,vix_spike_recover,50,-25,45,2.0,22,5580193,50.0,12.69
CONL,btc_qqq_coin_surge,60,-25,60,2.0,9,5580043,66.7,31.03
CONL,btc_qqq_coin_surge,30,-20,30,3.0,11,5577695,63.6,16.92
IREN,vix_low_qqq_surge,40,-20,30,3.0,10,5570248,60.0,18.59
IREN,coin_pct10_qqq,40,-20,30,2.0,15,5569527,73.3,18.58
CONL,triple_regime_strong,25,-15,20,3.0,37,5563103,48.6,5.02
PTIR,btc2_qqq_strong,40,-20,30,3.0,11,5558269,72.7,16.86
PTIR,coin_bull_btc2,30,-20,45,2.0,11,5555603,81.8,25.28
CONL,btc2_qqq_strong,25,-20,30,2.0,28,5555360,57.1,9.93
CONL,soxl_bull_qqq,15,-15,20,2.0,35,5550980,62.9,7.94
IREN,triple_surge,15,-15,20,2.0,19,5548939,84.2,14.62
PTIR,triple_regime_all,25,-20,30,3.0,13,5547519,69.2,14.24
PTIR,triple_regime_all,30,-20,30,3.0,13,5547519,69.2,14.24
CONL,qqq_strong_macd,30,-20,45,2.0,28,5544944,53.6,9.91
NVDL,qqq_strong_consec,40,-20,30,3.0,18,5543450,61.1,10.28
PTIR,qqq_strong_consec,25,-20,30,2.0,15,5541792,73.3,18.49
PTIR,coin_rsi65_btc2,40,-20,45,2.0,6,5539022,100.0,46.2
CONL,btc_qqq_coin_all,25,-20,30,3.0,26,5530911,50.0,7.1
CONL,triple_regime_all,25,-20,30,3.0,26,5530911,50.0,7.1
IREN,btc_qqq_coin_all,50,-25,45,2.0,12,5529775,66.7,23.06
NVDL,triple_surge,40,-20,45,3.0,11,5528327,63.6,16.77
PTIR,btc_qqq_coin_all,20,-20,30,2.0,12,5527761,83.3,23.06
IREN,qqq_strong_macd,20,-15,20,3.0,34,5527178,52.9,5.42
CONL,coin_rsi65_btc2,20,-20,30,3.0,24,5522508,62.5,7.68
IREN,soxl_bull_qqq,20,-15,20,2.0,37,5520520,64.9,7.47
NVDL,soxl_rsi60_qqq,50,-25,60,3.0,14,5519790,57.1,13.16
NVDL,vix_spike_recover,30,-20,45,3.0,21,5519012,57.1,8.77
PTIR,coin_pct10_qqq,60,-25,60,3.0,5,5511235,80.0,36.78
CONL,vix_falling_btc2,20,-20,30,3.0,37,5510709,51.4,4.97
CONL,vix_mid_btc1_rsi,20,-15,20,2.0,31,5509084,61.3,8.89
CONL,btc2_qqq_strong_vol,40,-20,30,2.0,21,5508053,52.4,13.13
IREN,coin_rsi65_btc2,25,-20,30,2.0,13,5498946,76.9,21.17
PTIR,vix_mid_btc1_rsi,20,-15,20,3.0,19,5496627,68.4,9.65
CONL,coin_ret5_btc2,30,-20,30,3.0,29,5494894,44.8,6.32
NVDL,btc2_qqq_bull_bo,20,-20,30,3.0,13,5494464,84.6,14.1
PTIR,coin_bull_btc2,40,-20,30,2.0,10,5494401,80.0,27.5
CONL,soxl_rsi60_qqq,15,-15,20,3.0,49,5492454,53.1,3.74
PTIR,qqq_strong_consec,40,-20,45,3.0,10,5492312,60.0,18.33
CONL,vix_fall_qqq_bull,80,-25,90,3.0,17,5489692,35.3,10.77
CONL,coin_bull_btc2,50,-25,45,2.0,20,5489465,50.0,13.74
CONL,triple_regime_strong,60,-25,60,2.0,19,5489438,47.4,14.46
IREN,soxl_rsi60_qqq,20,-20,30,2.0,37,5488308,64.9,7.42
CONL,vix_low_btc2,40,-20,45,2.0,22,5486537,50.0,12.48
CONL,btc2_qqq_strong_vol,25,-20,30,2.0,25,5485901,60.0,10.98
NVDL,btc2_qqq_strong_vol,30,-20,30,3.0,12,5485865,75.0,15.25
NVDL,btc2_qqq_strong,40,-20,45,2.0,15,5485291,66.7,18.3
NVDL,btc2_qqq_strong_vol,20,-20,30,3.0,13,5484545,76.9,14.08
IREN,coin_rsi65_btc2,40,-20,30,2.0,12,5479452,75.0,22.85
CONL,triple_surge,40,-20,45,3.0,18,5477388,50.0,10.15
CONL,soxl_rsi60_qqq,30,-20,45,3.0,29,5474086,48.3,6.3
NVDL,vix_mid_btc1_rsi,50,-25,45,3.0,16,5472129,62.5,11.41
CONL,btc2_qqq_strong,30,-20,45,2.0,26,5471031,53.8,10.53
NVDL,vix_mid_btc1_rsi,40,-20,30,3.0,20,5468966,60.0,9.12
IREN,coin_rsi65_btc2,80,-25,90,2.0,8,5457028,62.5,34.14
NVDL,btc_qqq_coin_all,30,-20,45,3.0,13,5456178,61.5,14.0
PTIR,btc1_qqq_bull_rsi,25,-20,30,3.0,17,5450333,64.7,10.7
NVDL,triple_regime_strong,40,-20,45,3.0,16,5449891,62.5,11.37
PTIR,vix_spike_recover,20,-20,30,2.0,18,5449237,72.2,15.15
PTIR,triple_surge,30,-20,30,3.0,10,5446523,70.0,18.17
CONL,triple_surge,80,-25,90,3.0,11,5445010,36.4,16.52
CONL,coin_bull_btc2,50,-25,60,2.0,20,5443605,50.0,13.62
CONL,triple_surge,15,-15,20,3.0,25,5443185,52.0,7.26
NVDL,soxl_rsi60_qqq,50,-25,45,3.0,18,5441067,55.6,10.09
NVDL,soxl_ret5_pos,50,-25,45,2.0,16,5440626,62.5,17.02
IREN,vix_falling_btc2,50,-25,45,2.0,22,5429485,54.5,12.35
NVDL,qqq_strong_consec,25,-20,30,3.0,20,5427197,70.0,9.05
IREN,vix_spike_recover,20,-20,30,2.0,35,5418104,65.7,7.75
NVDL,btc_qqq_coin_surge,40,-20,30,3.0,9,5418054,66.7,20.09
PTIR,coin_rsi65_btc2,15,-15,20,3.0,13,5417989,84.6,13.91
CONL,coin_ret5_btc2,30,-20,45,3.0,27,5412857,44.4,6.69
NVDL,btc2_qqq_strong_vol,40,-20,45,3.0,11,5407133,72.7,16.4
PTIR,soxl_ret5_pos,25,-20,30,2.0,17,5406050,70.6,15.92
CONL,soxl_rsi60_qqq,50,-25,45,3.0,23,5405698,39.1,7.84
PTIR,vix_spike_recover,40,-20,45,2.0,15,5403684,60.0,18.03
PTIR,btc2_qqq_bull_bo,60,-25,60,3.0,7,5403138,71.4,25.75
IREN,qqq_ret10_btc2,60,-25,60,2.0,4,5402692,100.0,67.6
IREN,qqq_strong_consec,50,-25,45,2.0,18,5401149,55.6,15.02
PTIR,btc_qqq_coin_all,40,-20,45,2.0,9,5394318,77.8,30.0
NVDL,vix_fall_qqq_bull,80,-25,90,3.0,13,5389243,46.2,13.83
PTIR,btc2_qqq_strong,40,-20,45,3.0,10,5382418,70.0,17.96
PTIR,btc2_qqq_strong,30,-20,30,3.0,12,5374902,66.7,14.95
NVDL,vix_low_btc2,40,-20,30,3.0,18,5371203,55.6,9.96
PTIR,vix_fall_qqq_bull,40,-20,30,3.0,14,5364964,64.3,12.79
PTIR,coin_ret5_btc2,40,-20,30,3.0,13,5363960,61.5,13.77
PTIR,btc2_qqq_strong_vol,25,-20,30,3.0,7,5363882,85.7,25.57
IREN,triple_surge,80,-25,90,1.0,9,5363792,77.8,59.66
NVDL,coin_pct10_qqq,20,-20,30,3.0,16,5360446,81.2,11.18
PTIR,triple_surge,20,-20,30,3.0,10,5358175,80.0,17.88
CONL,qqq_strong_macd,30,-20,30,2.0,29,5357508,55.2,9.25
NVDL,triple_surge,20,-15,20,3.0,15,5355011,80.0,11.91
PTIR,vix_falling_btc2,30,-20,30,2.0,17,5352847,64.7,15.76
IREN,triple_surge,40,-20,45,2.0,13,5350638,69.2,20.6
PTIR,triple_surge,50,-25,60,2.0,7,5344715,85.7,38.21
IREN,coin_ret5_btc2,20,-20,30,2.0,28,5343097,67.9,9.55
PTIR,btc2_qqq_bull_bo,50,-25,45,2.0,7,5338405,85.7,38.17
IREN,coin_pct10_qqq,25,-20,30,2.0,19,5337149,73.7,14.06
CONL,coin_ret5_btc2,50,-25,60,2.0,21,5335853,52.4,12.72
CONL,soxl_bull_qqq,20,-20,30,3.0,30,5333832,56.7,5.93
IREN,vix_low_btc2,60,-25,60,1.0,14,5333081,71.4,38.13
NVDL,vix_spike_recover,15,-15,20,3.0,41,5332929,63.4,4.34
NVDL,triple_surge,40,-20,30,3.0,12,5331301,75.0,14.82
CONL,qqq_ret10_btc2,80,-25,90,3.0,6,5328488,50.0,29.63
CONL,btc_qqq_coin_all,15,-15,20,2.0,36,5328237,61.1,7.41
CONL,triple_regime_all,15,-15,20,2.0,36,5328237,61.1,7.41
CONL,vix_spike_recover,80,-25,90,2.0,16,5316169,37.5,16.63
NVDL,triple_surge,25,-15,20,3.0,15,5316022,80.0,11.83
NVDL,vix_mid_btc1_rsi,60,-25,60,3.0,13,5302746,61.5,13.61
NVDL,coin_bull_btc2,60,-25,60,3.0,12,5301621,58.3,14.74
PTIR,coin_rsi65_btc2,30,-20,45,2.0,9,5297244,88.9,29.46
CONL,soxl_bull_qqq,40,-20,45,3.0,22,5294924,45.5,8.03
NVDL,triple_surge,20,-20,30,3.0,15,5291228,80.0,11.77
PTIR,coin_pct10_qqq,80,-25,90,2.0,4,5286210,75.0,66.14
CONL,btc2_qqq_strong_vol,30,-20,30,2.0,22,5286168,54.5,12.03
MSTU,btc_qqq_coin_surge,40,-20,30,3.0,3,5285245,100.0,58.78
MSTU,btc_qqq_coin_surge,40,-20,45,3.0,3,5285245,100.0,58.78
PTIR,coin_ret5_btc2,30,-20,45,3.0,12,5279925,66.7,14.68
NVDL,qqq_strong_consec,25,-15,20,3.0,24,5279595,62.5,7.34
PTIR,btc2_qqq_strong,80,-25,90,2.0,6,5278575,66.7,44.03
PTIR,vix_mid_btc1_rsi,40,-20,45,2.0,13,5275677,69.2,20.31
NVDL,btc2_qqq_strong_vol,60,-25,60,3.0,10,5272838,60.0,17.59
NVDL,triple_regime_strong,40,-20,30,3.0,20,5270922,60.0,8.79
NVDL,btc_qqq_coin_all,30,-20,30,3.0,16,5270574,75.0,10.99
PTIR,vix_spike_recover,50,-25,45,2.0,12,5267930,66.7,21.97
PTIR,vix_fall_qqq_bull,20,-20,30,3.0,19,5265467,57.9,9.25
NVDL,soxl_bull_qqq,60,-25,60,3.0,12,5263340,58.3,14.64
CONL,btc2_qqq_strong,40,-20,30,2.0,23,5263148,52.2,11.45
IREN,vix_low_qqq_surge,50,-25,60,2.0,10,5262867,70.0,26.34
CONL,soxl_ret5_pos,30,-20,45,2.0,24,5262325,54.2,10.97
CONL,coin_pct10_qqq,25,-15,20,3.0,26,5258930,53.8,6.75
NVDL,btc1_qqq_bull_rsi,40,-20,30,3.0,20,5255778,60.0,8.77
CONL,triple_surge,25,-20,30,3.0,20,5254670,50.0,8.77
PTIR,btc_qqq_coin_all,50,-25,45,2.0,8,5251553,87.5,32.86
CONL,vix_spike_recover,40,-20,45,2.0,26,5248896,46.2,10.1
PTIR,btc1_qqq_bull_rsi,50,-25,60,3.0,9,5248065,66.7,19.46
IREN,qqq_ret10_btc2,50,-25,45,3.0,4,5246265,100.0,43.76
NVDL,btc_qqq_coin_all,25,-15,20,3.0,18,5246061,66.7,9.72
NVDL,qqq_strong_consec,20,-20,30,3.0,20,5243670,75.0,8.75
IREN,vix_spike_recover,40,-20,45,2.0,25,5238457,52.0,10.49
PTIR,vix_spike_recover,30,-20,45,2.0,16,5235416,68.8,16.38
NVDL,soxl_rsi60_qqq,80,-25,90,3.0,11,5232440,63.6,15.87
NVDL,soxl_rsi60_qqq,30,-20,45,3.0,21,5231887,57.1,8.31
NVDL,btc1_qqq_bull_rsi,60,-25,60,3.0,12,5231469,58.3,14.55
NVDL,btc2_qqq_strong,30,-20,45,3.0,17,5228276,58.8,10.26
CONL,vix_low_btc2,50,-25,45,2.0,18,5225244,50.0,14.53
NVDL,coin_pct10_qqq,40,-20,45,3.0,10,5224935,60.0,17.43
CONL,btc_qqq_coin_surge,30,-20,45,3.0,11,5224106,54.5,15.85
CONL,coin_bull_btc2,20,-15,20,2.0,37,5217199,56.8,7.06
IREN,btc_qqq_coin_all,20,-15,20,2.0,21,5214299,76.2,12.43
PTIR,coin_rsi65_btc2,20,-15,20,2.0,11,5213864,90.9,23.72
CONL,vix_low_btc2,15,-15,20,2.0,37,5210948,62.2,7.05
PTIR,coin_rsi65_btc2,25,-15,20,2.0,11,5209984,90.9,23.71
PTIR,btc_qqq_coin_all,40,-20,30,2.0,9,5193251,77.8,28.88
PTIR,vix_low_btc2,80,-25,90,3.0,7,5191547,57.1,24.75
PTIR,vix_spike_recover,15,-15,20,2.0,29,5191070,75.9,8.96
CONL,vix_spike_recover,40,-20,30,2.0,27,5188603,48.1,9.62
PTIR,vix_falling_btc2,30,-20,45,2.0,15,5188105,66.7,17.31
CONL,vix_spike_recover,20,-20,30,2.0,36,5182729,58.3,7.21
NVDL,qqq_strong_consec,60,-25,60,2.0,11,5182270,72.7,23.58
CONL,coin_rsi65_btc2,25,-15,20,2.0,26,5180997,57.7,9.97
CONL,vix_mid_btc1_rsi,20,-20,30,2.0,28,5180077,64.3,9.26
CONL,vix_low_btc2,50,-25,60,2.0,18,5179384,50.0,14.4
IREN,qqq_strong_consec,25,-20,30,2.0,26,5179168,61.5,9.97
IREN,soxl_bull_qqq,60,-25,60,1.0,16,5177687,62.5,32.39
IREN,vix_low_qqq_surge,30,-20,45,3.0,10,5175936,70.0,17.27
NVDL,qqq_strong_macd,30,-20,30,3.0,22,5171011,72.7,7.84
IREN,btc2_qqq_strong_vol,50,-25,45,2.0,15,5170115,60.0,17.25
PTIR,triple_surge,25,-20,30,3.0,10,5167927,70.0,17.24
PTIR,vix_mid_btc1_rsi,50,-25,45,2.0,10,5163621,80.0,25.84
NVDL,soxl_bull_qqq,50,-25,60,3.0,14,5160443,57.1,12.3
IREN,coin_bull_btc2,25,-15,20,2.0,21,5158096,76.2,12.29
PTIR,coin_rsi65_btc2,25,-20,30,2.0,10,5157164,90.0,25.81
CONL,vix_falling_btc2,15,-15,20,3.0,46,5156024,50.0,3.74
PTIR,vix_spike_recover,60,-25,60,3.0,11,5155384,54.5,15.64
CONL,soxl_ret5_pos,50,-25,45,2.0,20,5154946,50.0,12.9
CONL,coin_rsi65_btc2,40,-20,30,2.0,15,5154297,60.0,17.2
NVDL,qqq_strong_macd,50,-25,60,3.0,16,5153730,56.2,10.75
NVDL,coin_pct10_qqq,50,-25,45,3.0,10,5148566,60.0,17.18
IREN,coin_rsi65_btc2,20,-20,30,2.0,16,5145750,81.2,16.1
PTIR,vix_mid_btc1_rsi,20,-20,30,2.0,18,5145372,72.2,14.31
NVDL,soxl_bull_qqq,40,-20,45,3.0,17,5140436,52.9,10.09
CONL,coin_bull_btc2,25,-20,30,2.0,28,5133212,53.6,9.18
CONL,soxl_ret5_pos,40,-20,30,2.0,24,5132625,54.2,10.7
IREN,vix_fall_qqq_bull,60,-25,60,1.0,19,5129013,52.6,27.02
PTIR,vix_fall_qqq_bull,40,-20,45,3.0,12,5128684,58.3,14.26
NVDL,btc1_qqq_bull_rsi,30,-20,30,3.0,21,5127400,61.9,8.15
CONL,soxl_rsi60_qqq,60,-25,60,3.0,22,5120892,36.4,7.77
PTIR,soxl_ret5_pos,15,-15,20,3.0,28,5119587,67.9,6.1
CONL,btc2_qqq_strong,80,-25,90,2.0,13,5118425,38.5,19.71
NVDL,qqq_strong_consec,30,-20,45,2.0,14,5118066,78.6,18.3
CONL,soxl_rsi60_qqq,50,-25,60,3.0,24,5117172,41.7,7.11
CONL,vix_falling_btc2,30,-20,45,2.0,28,5111602,46.4,9.14
PTIR,soxl_ret5_pos,30,-20,30,3.0,16,5106241,56.2,10.65
CONL,soxl_rsi60_qqq,25,-20,30,3.0,33,5103698,48.5,5.16
IREN,triple_regime_strong,20,-15,20,3.0,30,5099000,56.7,5.67
NVDL,btc2_qqq_strong,15,-15,20,3.0,28,5095870,67.9,6.07
CONL,vix_mid_btc1_rsi,80,-25,90,2.0,13,5093711,38.5,19.61
CONL,vix_low_btc2,20,-20,30,2.0,30,5093701,63.3,8.5
PTIR,triple_regime_strong,80,-25,90,3.0,7,5090787,57.1,24.27
IREN,btc1_qqq_bull_rsi,15,-15,20,2.0,34,5086882,67.6,7.49
IREN,soxl_bull_qqq,15,-15,20,2.0,41,5086391,65.9,6.21
PTIR,qqq_strong_consec,30,-20,45,2.0,12,5082699,66.7,21.2
PTIR,btc2_qqq_strong,15,-15,20,3.0,18,5081325,72.2,9.42
NVDL,btc2_qqq_bull_bo,50,-25,60,3.0,9,5079106,66.7,18.83
CONL,coin_ret5_btc2,50,-25,45,3.0,22,5078030,40.9,7.7
PTIR,coin_bull_btc2,60,-25,60,2.0,9,5076067,66.7,28.23
CONL,coin_rsi65_btc2,60,-25,60,2.0,14,5074864,50.0,18.14
NVDL,btc_qqq_coin_all,25,-20,30,3.0,17,5073405,70.6,9.96
CONL,vix_low_btc2,25,-15,20,2.0,30,5066428,56.7,8.45
NVDL,coin_bull_btc2,30,-20,30,3.0,17,5064382,70.6,9.94
IREN,btc2_qqq_strong_vol,25,-15,20,2.0,23,5058320,65.2,11.01
NVDL,vix_falling_btc2,80,-25,90,2.0,13,5058317,61.5,19.47
PTIR,vix_spike_recover,25,-15,20,2.0,21,5056927,71.4,12.05
NVDL,triple_surge,30,-20,30,3.0,14,5055711,78.6,12.05
PTIR,btc1_qqq_bull_rsi,20,-15,20,3.0,19,5048607,68.4,8.87
IREN,btc2_qqq_strong_vol,20,-20,30,2.0,22,5047645,68.2,11.48
PTIR,vix_falling_btc2,25,-20,30,2.0,17,5046638,64.7,14.86
CONL,triple_regime_strong,25,-20,30,2.0,32,5040519,56.2,7.88
CONL,coin_pct10_qqq,50,-25,60,2.0,15,5040519,53.3,16.82
CONL,soxl_ret5_pos,15,-15,20,2.0,39,5038380,61.5,6.47
NVDL,btc_qqq_coin_surge,50,-25,60,3.0,7,5031732,85.7,23.98
PTIR,triple_regime_all,15,-15,20,3.0,18,5030810,72.2,9.33
IREN,triple_regime_all,20,-15,20,2.0,24,5028013,70.8,10.49
NVDL,btc2_qqq_strong_vol,15,-15,20,3.0,14,5027465,92.9,11.98
PTIR,triple_regime_strong,25,-15,20,3.0,13,5024358,69.2,12.9
PTIR,triple_regime_strong,20,-15,20,3.0,13,5024358,69.2,12.9
IREN,coin_pct10_qqq,30,-20,30,2.0,18,5016310,72.2,13.95
NVDL,triple_surge,80,-25,90,3.0,8,5013184,62.5,20.91
CONL,btc1_qqq_bull_rsi,80,-25,90,3.0,16,5010673,31.2,10.45
PTIR,vix_fall_qqq_bull,80,-25,90,2.0,8,5009560,50.0,31.34
NVDL,btc_qqq_coin_all,60,-25,60,3.0,11,5009384,54.5,15.2
PTIR,vix_falling_btc2,50,-25,60,2.0,10,5008413,70.0,25.07
PTIR,btc2_qqq_strong,30,-20,45,3.0,11,5006770,63.6,15.19
