period,ticker,n,pnl,wr,avg,param_di_min_gap,param_surge_pct,param_btc_rsi_max,param_btc_above_ma20,param_vix_min,param_vix_max,param_pct_ma20_min,param_vol_ratio_min,param_rsi14_min,param_qqq_bull_required,param_target_pct,param_stop_pct,param_hold_days,param_trailing_pct,param_unit_mul,param_max_pyramid,param_pyramid_add_pct
train,IREN,0,0,0.0,0.0,5.743527034753648,3.6934627352373957,74.40280223324186,True,12.508575676067865,36.35675750948737,0.5338861157876419,0.6620748154584917,18.6230686997586,False,92.36504789581815,-34.21458066983113,120,,4.748643240110723,5,6.9938054502086064
train,CONL,1,-1915556,0.0,-40.38,5.743527034753648,3.6934627352373957,74.40280223324186,True,12.508575676067865,36.35675750948737,0.5338861157876419,0.6620748154584917,18.6230686997586,False,92.36504789581815,-34.21458066983113,120,,4.748643240110723,5,6.9938054502086064
train,PTIR,0,0,0.0,0.0,5.743527034753648,3.6934627352373957,74.40280223324186,True,12.508575676067865,36.35675750948737,0.5338861157876419,0.6620748154584917,18.6230686997586,False,92.36504789581815,-34.21458066983113,120,,4.748643240110723,5,6.9938054502086064
